record_id,polymer_name,repeat_unit_smiles,polymer_class,tg_value,tg_unit,tg_std,measurement_method,source_id,source_type,doi,extraction_method,notes,zenodo_row_index,review_status
rec_zen_00000,,[*]#C[SiH2]C#Cc1cccc(C#[*])c1,Polysiloxanes,345.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=345.15; n_points=1; reliability=black,0,imported_from_zenodo
rec_zen_06431,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(C(C)(C)c4ccc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,444.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=444.15; n_points=1; reliability=black,6431,imported_from_zenodo
rec_zen_06432,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(C(c4ccc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)cc1,Polyoxides,454.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=454.15; n_points=1; reliability=black,6432,imported_from_zenodo
rec_zen_06433,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,Polyimides,556.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=556.15; n_points=1; reliability=black,6433,imported_from_zenodo
rec_zen_06434,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(CCCCCCCCCCCC)C6=O)cc4)cc3)cc2)cc1,Polyimides,420.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=420.15; n_points=1; reliability=black,6434,imported_from_zenodo
rec_zen_06435,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,435.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=435.15; n_points=1; reliability=black,6435,imported_from_zenodo
rec_zen_06436,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(C)(C)C5CCC([*])(C)CC5)cc4)cc3)cc2)cc1,Polyoxides,473.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=473.15; n_points=1; reliability=black,6436,imported_from_zenodo
rec_zen_06437,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C([*])(C)C)cc4)c(S(=O)(=O)O)c3)cc2S(=O)(=O)O)cc1,Polyoxides,448.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=448.15; n_points=1; reliability=black,6437,imported_from_zenodo
rec_zen_06438,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,Polyoxides,428.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=428.15; n_points=1; reliability=black,6438,imported_from_zenodo
rec_zen_06439,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C([*])(C)C)cc4)s3)cc2)cc1,Polyoxides,424.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=424.15; n_points=1; reliability=black,6439,imported_from_zenodo
rec_zen_06440,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C([*])(C)C)cc4)s3)s2)cc1,Polyoxides,397.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=397.15; n_points=1; reliability=black,6440,imported_from_zenodo
rec_zen_06441,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5([*])CCC6CCCCC6C5)cc4C)cc3)cc2)c(C)c1,Polyoxides,474.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=474.15; n_points=1; reliability=black,6441,imported_from_zenodo
rec_zen_06442,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5([*])OC(=O)c6ccccc65)cc4)cc3)cc2)cc1,Polyoxides,491.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=491.15; n_points=1; reliability=black,6442,imported_from_zenodo
rec_zen_06443,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C5([*])c6ccccc6C(=O)N5C)cc4)cc3)cc2)cc1,Polyoxides,518.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=518.15; n_points=1; reliability=black,6443,imported_from_zenodo
rec_zen_06444,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(S(=O)(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,448.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=448.15; n_points=1; reliability=black,6444,imported_from_zenodo
rec_zen_06445,,[*]c1ccc(Oc2ccc(C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,Polyoxides,468.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=468.15; n_points=1; reliability=black,6445,imported_from_zenodo
rec_zen_06446,,[*]c1ccc(Oc2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Cc5ccc(N6C(=O)c7ccc(C(=O)c8ccc(Oc9ccc(C%10([*])OC(=O)c%11ccccc%11%10)cc9)cc8)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,Polyimides,541.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=541.15; n_points=1; reliability=black,6446,imported_from_zenodo
rec_zen_06447,,[*]c1ccc(Oc2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc(Oc9ccc(C%10([*])OC(=O)c%11ccccc%11%10)cc9)cc8)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,Polyimides,533.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=533.15; n_points=1; reliability=black,6447,imported_from_zenodo
rec_zen_06448,,[*]c1ccc(Oc2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc(Oc9ccc(C([*])(C)C)cc9)cc8)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,Polyimides,490.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=490.15; n_points=1; reliability=black,6448,imported_from_zenodo
rec_zen_06449,,[*]c1ccc(Oc2ccc(C(=O)c3ccc4cc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)ccc4c3)cc2)cc1,Polyoxides,458.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=458.15; n_points=1; reliability=black,6449,imported_from_zenodo
rec_zen_06450,,[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-c6c7c(c([*])c8ccccc68)C(=O)N(C)C7=O)cc5)cc4)c3)cc2)cc1,Polyimides,524.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=524.15; n_points=1; reliability=black,6450,imported_from_zenodo
rec_zen_06451,,[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(-c6c7c(c([*])c8ccccc68)C(=O)N(CCCCCCCCCCCC)C7=O)cc5)cc4)c3)cc2)cc1,Polyimides,413.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=413.15; n_points=1; reliability=black,6451,imported_from_zenodo
rec_zen_06452,,[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)c3)cc2)cc1,Polyoxides,426.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=426.15; n_points=1; reliability=black,6452,imported_from_zenodo
rec_zen_06453,,[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(C6([*])CCC7CCCCC7C6)cc5C)cc4)c3)cc2)c(C)c1,Polyoxides,458.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=458.15; n_points=1; reliability=black,6453,imported_from_zenodo
rec_zen_06454,,[*]c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(C6([*])c7ccccc7-c7ccccc76)cc5C)cc4)c3)cc2)c(C)c1,Polyoxides,490.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=490.15; n_points=1; reliability=black,6454,imported_from_zenodo
rec_zen_06455,,[*]c1ccc(Oc2ccc(C(=O)c3cccc4cccc(C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5)c34)cc2)cc1,Polyoxides,483.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=483.65; n_points=1; reliability=black,6455,imported_from_zenodo
rec_zen_06456,,[*]c1ccc(Oc2ccc(C(=O)c3ccccc3)c(-c3cc(Oc4ccc(C([*])(C)C)cc4)ccc3C(=O)c3ccccc3)c2)cc1,Polyoxides,429.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=429.15; n_points=1; reliability=black,6456,imported_from_zenodo
rec_zen_06457,,[*]c1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc(Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,Polyoxides,445.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=445.15; n_points=1; reliability=black,6457,imported_from_zenodo
rec_zen_06458,,[*]c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(C)cc5)cc4)cc3)cc2)cc1,Polyoxides,478.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=478.15; n_points=1; reliability=black,6458,imported_from_zenodo
rec_zen_06459,,[*]c1ccc(Oc2ccc(C(C)(C)c3ccccc3)cc2)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,Polyimides,548.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=548.15; n_points=1; reliability=black,6459,imported_from_zenodo
rec_zen_06460,,[*]c1ccc(Oc2ccc(C(C)(C)c3ccccc3)cc2)c(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,Polyimides,540.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=540.15; n_points=1; reliability=black,6460,imported_from_zenodo
rec_zen_06461,,[*]c1ccc(Oc2ccc(C(O)C(O)c3ccc(Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,Polyoxides,424.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=424.15; n_points=1; reliability=black,6461,imported_from_zenodo
rec_zen_06462,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5ccc([*])s5)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,Polyoxides,428.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=428.15; n_points=1; reliability=black,6462,imported_from_zenodo
rec_zen_06463,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5cccc([*])n5)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,Polyoxides,426.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=426.15; n_points=1; reliability=black,6463,imported_from_zenodo
rec_zen_06464,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5cnc([*])o5)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,Polyoxides,478.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=478.15; n_points=1; reliability=black,6464,imported_from_zenodo
rec_zen_06465,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])c6c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c(-c7ccc(F)cc7)c56)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,561.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=561.15; n_points=1; reliability=black,6465,imported_from_zenodo
rec_zen_06466,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(C)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,486.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=486.15; n_points=1; reliability=black,6466,imported_from_zenodo
rec_zen_06467,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,484.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=484.15; n_points=1; reliability=black,6467,imported_from_zenodo
rec_zen_06468,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5ccc(S(C)(=O)=O)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,499.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=499.15; n_points=1; reliability=black,6468,imported_from_zenodo
rec_zen_06469,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc([*])n5-c5cccc(C(F)(F)F)c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,458.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=458.15; n_points=1; reliability=black,6469,imported_from_zenodo
rec_zen_06470,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,Polyimides,526.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=526.15; n_points=1; reliability=black,6470,imported_from_zenodo
rec_zen_06471,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)CC(=O)N([*])C5=S)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyimides,420.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=420.15; n_points=1; reliability=black,6471,imported_from_zenodo
rec_zen_06472,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc7c8c(ccc(c68)C5=O)C(=O)N([*])C7=O)cc4)c(S(=O)(=O)O)c3)(C(F)(F)F)C(F)(F)F)cc2S(=O)(=O)O)cc1,Polyimides,543.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=543.15; n_points=1; reliability=black,6472,imported_from_zenodo
rec_zen_06473,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N5C(=O)c6ccc7c8c(ccc(c68)C5=O)C(=O)N([*])C7=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyimides,553.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=553.15; n_points=1; reliability=black,6473,imported_from_zenodo
rec_zen_06474,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(P([*])(=O)c5ccccc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,483.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=483.65; n_points=1; reliability=black,6474,imported_from_zenodo
rec_zen_06475,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(P([*])(C)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,481.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=481.15; n_points=1; reliability=black,6475,imported_from_zenodo
rec_zen_06476,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(S([*])(=O)=O)c(C(O)(C(F)(F)F)C(F)(F)F)c4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1C(O)(C(F)(F)F)C(F)(F)F,Polyoxides,421.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=421.15; n_points=1; reliability=black,6476,imported_from_zenodo
rec_zen_06477,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(S([*])(=O)=O)cc4)c(Br)c3)(C(F)(F)F)C(F)(F)F)cc2Br)cc1,Polyoxides,470.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=470.65; n_points=1; reliability=black,6477,imported_from_zenodo
rec_zen_06478,,[*]c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,Polyoxides,472.85,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=472.85; n_points=1; reliability=black,6478,imported_from_zenodo
rec_zen_06479,,[*]c1ccc(Oc2ccc(C(c3ccccc3)(c3ccc(Oc4ccc(P([*])(C)=O)cc4)cc3)C(F)(F)F)cc2)cc1,Polyoxides,502.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=502.15; n_points=1; reliability=black,6479,imported_from_zenodo
rec_zen_06480,,[*]c1ccc(Oc2ccc(C(c3ccccc3)(c3ccccc3)c3ccc(Oc4ccc(-c5nc([*])nc(-c6ccccc6)n5)cc4)cc3)cc2)cc1,Polyoxides,534.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=534.15; n_points=1; reliability=black,6480,imported_from_zenodo
rec_zen_06481,,[*]c1ccc(Oc2ccc(C(c3ccccc3)(c3ccccc3)c3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,Polyoxides,503.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=503.15; n_points=1; reliability=black,6481,imported_from_zenodo
rec_zen_06482,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6ccc([*])s6)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,Polyoxides,442.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=442.15; n_points=1; reliability=black,6482,imported_from_zenodo
rec_zen_06483,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6cccc([*])n6)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,Polyoxides,455.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=455.65; n_points=1; reliability=black,6483,imported_from_zenodo
rec_zen_06484,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6nc(-c7ccccn7)nnc6[*])cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,Polyoxides,550.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=550.15; n_points=1; reliability=black,6484,imported_from_zenodo
rec_zen_06485,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6nnc([*])c7c(-c8ccc(F)cc8)c(-c8ccc(F)cc8)c(-c8ccc(F)cc8)c(-c8ccc(F)cc8)c67)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,Polyoxides,594.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=594.15; n_points=1; reliability=black,6485,imported_from_zenodo
rec_zen_06486,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6nnc([*])c7c(-c8ccccc8)c(-c8ccc9ccccc9c8)c(-c8ccc9ccccc9c8)c(-c8ccccc8)c67)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,Polyoxides,607.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=607.15; n_points=1; reliability=black,6486,imported_from_zenodo
rec_zen_06487,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)CC(=O)N([*])C6=S)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,Polyimides,448.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=448.15; n_points=1; reliability=black,6487,imported_from_zenodo
rec_zen_06488,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(P([*])(C)=O)cc5)cc4)OC(=O)c4ccccc43)cc2)cc1,Polyoxides,536.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=536.15; n_points=1; reliability=black,6488,imported_from_zenodo
rec_zen_06489,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)C4CC5CC(C4)CC3C5)cc2)cc1,Polyoxides,570.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=570.15; n_points=1; reliability=black,6489,imported_from_zenodo
rec_zen_06490,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)CC4CCC3C4)cc2)cc1,Polyoxides,523.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=523.15; n_points=1; reliability=black,6490,imported_from_zenodo
rec_zen_06491,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)CCCC3)cc2)cc1,Polyoxides,503.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=503.15; n_points=1; reliability=black,6491,imported_from_zenodo
rec_zen_06492,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)CCCCC3)cc2)cc1,Polyoxides,499.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=499.15; n_points=1; reliability=black,6492,imported_from_zenodo
rec_zen_06493,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)CCCCCC3)cc2)cc1,Polyoxides,520.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=520.15; n_points=1; reliability=black,6493,imported_from_zenodo
rec_zen_06494,,[*]c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(S([*])(=O)=O)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,Polyoxides,551.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=551.65; n_points=1; reliability=black,6494,imported_from_zenodo
rec_zen_06495,,[*]c1ccc(Oc2ccc(C34CC5CC(C3)CC(c3ccc(Oc6ccc(S([*])(=O)=O)cc6)cc3)(C5)C4)cc2)cc1,Polyoxides,515.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=515.15; n_points=1; reliability=black,6495,imported_from_zenodo
rec_zen_06496,,[*]c1ccc(Oc2ccc(Cc3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,Polyoxides,462.7,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=462.7; n_points=1; reliability=black,6496,imported_from_zenodo
rec_zen_06497,,[*]c1ccc(Oc2ccc(N(c3ccc(OC)cc3)c3ccc4ccc(N([*])c5ccc(OC)cc5)cc4c3)cc2)cc1,Polyoxides,470.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=470.15; n_points=1; reliability=black,6497,imported_from_zenodo
rec_zen_06498,,[*]c1ccc(Oc2ccc(N(c3ccc(OCCCCCC)cc3)c3ccc(-c4ccc(N([*])c5ccc(OCCCCCC)cc5)cc4)cc3)cc2)cc1,Polyoxides,378.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=378.15; n_points=1; reliability=black,6498,imported_from_zenodo
