record_id,polymer_name,repeat_unit_smiles,polymer_class,tg_value,tg_unit,tg_std,measurement_method,source_id,source_type,doi,extraction_method,notes
rec_zen_00017,,[*]/C(C)=C(/[*])[Ge](C)(C)C,other,523.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=523.15; n_points=1; reliability=black
rec_zen_05793,,[*]c1ccc(-c2sc(-c3cc(CCCCCCCC)c([*])s3)cc2CCCCCCCC)cc1,other,323.55,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=323.55; n_points=1; reliability=black
rec_zen_05799,,[*]c1ccc(-c2sc(-c3ccc(-c4cc(CCCCCCCC)c([*])s4)cc3)cc2CCCCCCCC)cc1,other,269.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=269.15; n_points=1; reliability=black
rec_zen_05809,,[*]c1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(Oc6c(C(C)(C)C)cc([*])cc6C(C)(C)C)cc5)c(=O)c4cc3c2=O)cc1,polyimide,671.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=671.65; n_points=1; reliability=black
rec_zen_05813,,[*]c1ccc(-n2nccc2-c2cccc(-c3ccnn3-c3ccc(S([*])(=O)=O)cc3)c2)cc1,other,491.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=491.15; n_points=1; reliability=black
rec_zen_05816,,[*]c1ccc(/C=N/c2ccc(Oc3ccc(/N=C/c4ccc(N([*])c5ccccc5)cc4)cc3)cc2)cc1,polyether,435.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=435.15; n_points=1; reliability=black
rec_zen_05827,,[*]c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C([*])(C)CC)cc2)cc1,polyamide,437.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=437.15; n_points=1; reliability=black
rec_zen_05828,,[*]c1ccc(C(=O)NCCCCCCNC(=O)c2ccc3c(c2)C([*])(C)CC3(C)C)cc1,polyamide,463.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=463.15; n_points=1; reliability=black
rec_zen_05834,,[*]c1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(Cc4ccc(NC(=O)c5ccc(NC(=O)c6ccc([Si]([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,polyamide,573.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=573.15; n_points=1; reliability=black
rec_zen_05851,,[*]c1ccc(C(=O)Nc2cccc(S(=O)(=O)c3cccc(NC(=O)c4ccc([*])cc4C)c3)c2)c(C)c1,polyamide,533.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=533.15; n_points=1; reliability=black
rec_zen_05864,,[*]c1ccc(C(=O)Oc2ccc(C3(c4ccc(OC(=O)c5ccc([Si]([*])(C)C)cc5)cc4)c4ccccc4C(=O)N3c3ccccc3)cc2)cc1,polyester,528.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=528.15; n_points=1; reliability=black
rec_zen_05873,,[*]c1ccc(C(=O)c2ccc(Sc3ccc(C(=O)c4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,other,448.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=448.15; n_points=1; reliability=black
rec_zen_05889,,[*]c1ccc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,polyimide,668.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=668.15; n_points=1; reliability=black
rec_zen_05904,,[*]c1ccc(CCCCCCCCCCCCCCc2ccc(-c3c(-c4ccccc4)cc(-c4ccc(-c5cc(-c6ccccc6)c([*])c(-c6ccccc6)c5-c5ccccc5)cc4)c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,other,458.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=458.15; n_points=1; reliability=black
rec_zen_05914,,[*]c1ccc(CCc2ccc(N3C(=O)C(=O)N([*])C3=O)cc2)cc1,polyimide,469.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=469.15; n_points=1; reliability=black
rec_zen_05935,,[*]c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N([*])C(=O)C5C4C3=O)cc2)cc1,polyimide,614.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=614.15; n_points=1; reliability=black
rec_zen_05942,,[*]c1ccc(Cc2ccc3c(c2)C(=O)N(c2cccc(N4C(=O)c5ccc(Oc6ccc(C([*])(C)C)cc6)cc5C4=O)c2)C3=O)cc1,other,488.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=Qiu; tg_range=488.15; n_points=1; reliability=black
rec_zen_05944,,[*]c1ccc(Cn2c(=O)c3cc4c(=O)n(Cc5ccc(C([*])(C)CC)o5)c(=O)c4cc3c2=O)o1,polyimide,416.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=416.15; n_points=1; reliability=black
rec_zen_05953,,[*]c1ccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(-c5c(-c6ccccc6)c6c(c(-c7ccccc7)c5-c5ccccc5)C(=O)N([*])C6=O)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)cc1,polyimide,739.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=739.15; n_points=1; reliability=black
rec_zen_05959,,[*]c1ccc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(c4ccc([*])cc4C)C5=O)cc3C2=O)c(C)c1,polyimide,575.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=575.15; n_points=1; reliability=black
rec_zen_05964,,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(-c6cc(-c7ccc(OCCCC#N)cc7)cc([*])n6)cc4)C5=O)cc3C2=O)cc1,polyimide,615.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=615.15; n_points=1; reliability=black
rec_zen_05965,,[*]c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(C(C)(C)c6ccc(C([*])(C)C)cc6)cc4)C5=O)cc3C2=O)cc1,polyimide,595.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=595.15; n_points=1; reliability=black
rec_zen_05993,,[*]c1ccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4ccc(Oc6c(C(C)(C)C)cc([*])cc6C(C)(C)C)cc4)C5=O)cc3C2=O)cc1,polyimide,615.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=615.15; n_points=1; reliability=black
rec_zen_06007,,[*]c1ccc(NC(=O)OCCN(CCOC(=O)Nc2ccc([*])cc2C)c2ccc(/N=N/c3ccc([N+](=O)[O-])cc3)cc2)c(C)c1,polyurethane,392.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=392.65; n_points=1; reliability=black
rec_zen_06017,,[*]c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C4([*])CCC(C(C)(C)C)CC4)cc2)C3=O)cc1,polyimide,604.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=604.15; n_points=1; reliability=black
rec_zen_06027,,[*]c1ccc(Nc2c(F)c(F)c(-c3c(F)c(F)c(Nc4ccc(S([*])(=O)=O)cc4)c(F)c3F)c(F)c2F)cc1,other,605.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=605.15; n_points=1; reliability=black
rec_zen_06030,,[*]c1ccc(Nc2ccc(C(O)(c3ccccc3)c3ccc(C(O)(c4ccccc4)c4ccc(Nc5ccc(C(C)(C)c6ccc(C([*])(C)C)cc6)cc5)cc4)cc3)cc2)cc1,other,450.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=450.15; n_points=1; reliability=black
rec_zen_06058,,[*]c1ccc(OC(=O)OC2C(C)(C)C(OC(=O)Oc3ccc(C([*])(C)C)cc3)C2(C)C)cc1,polycarbonate,403.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=403.15; n_points=1; reliability=black
rec_zen_06061,,[*]c1ccc(OC(=O)OC2C(C)(C)C(OC(=O)Oc3ccc(C4([*])CCC(C(C)(C)C)CC4)cc3)C2(C)C)cc1,polycarbonate,445.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=445.15; n_points=1; reliability=black
rec_zen_06067,,[*]c1ccc(OC(=O)OCCN(CCOC(=O)Oc2ccc(C([*])(C)C)cc2)c2ccc3[nH]c4ccccc4c3c2)cc1,polycarbonate,363.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=363.15; n_points=1; reliability=black
rec_zen_06077,,[*]c1ccc(OC(=O)Oc2ccc(C([*])(C)C)cc2Cl)cc1,polycarbonate,419.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=419.15; n_points=1; reliability=black
rec_zen_06078,,[*]c1ccc(OC(=O)Oc2ccc(C([*])(C)CC)cc2)cc1,polycarbonate,409.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=409.15; n_points=1; reliability=black
rec_zen_06082,,[*]c1ccc(OC(=O)Oc2ccc(C([*])(C)CCC#N)cc2C)c(C)c1,polycarbonate,390.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=390.15; n_points=1; reliability=black
rec_zen_06087,,[*]c1ccc(OC(=O)Oc2ccc(C([*])C)cc2)cc1,polycarbonate,403.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=403.15; n_points=1; reliability=black
rec_zen_06101,,[*]c1ccc(OC(=O)SCCCCCCSC(=O)Oc2ccc(C([*])(C)C)cc2)cc1,polycarbonate,331.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=331.15; n_points=1; reliability=black
rec_zen_06104,,[*]c1ccc(OC(=O)Sc2ccc(Oc3ccc(SC(=O)Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,polyether,418.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=418.15; n_points=1; reliability=black
rec_zen_06106,,[*]c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C([*])(C)C)cc3C(C)CC)cc2)c(C(C)CC)c1,polyester,363.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=363.15; n_points=1; reliability=black
rec_zen_06114,,[*]c1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(C4([*])NC(=O)c5ccccc54)cc3)cc2)cc1,polyester,600.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=600.15; n_points=1; reliability=black
rec_zen_06121,,[*]c1ccc(OC(=O)c2ccc(N3C(=O)CC(SCCOCCSC4CC(=O)N(c5ccc(C(=O)Oc6ccc(C([*])(C)C)cc6)cc5)C4=O)C3=O)cc2)cc1,polyimide,416.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=416.15; n_points=1; reliability=black
rec_zen_06123,,[*]c1ccc(OC(=O)c2ccc(Oc3ccc(C(=O)Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,polyether,493.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=493.15; n_points=1; reliability=black
rec_zen_06125,,[*]c1ccc(OC(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,polyester,493.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=493.15; n_points=1; reliability=black
rec_zen_06126,,[*]c1ccc(OC(=O)c2ccc([Si](C)(C)c3ccc(C(=O)Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,polyester,453.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=453.15; n_points=1; reliability=black
rec_zen_06127,,[*]c1ccc(OC(=O)c2ccc([Si](c3ccccc3)(c3ccccc3)c3ccc(C(=O)Oc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,polyester,568.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=568.15; n_points=1; reliability=black
rec_zen_06128,,[*]c1ccc(OC(=O)c2ccc3c(c2)C(=O)N(CCCOCCCCOCCCN2C(=O)c4ccc(C(=O)Oc5ccc(C([*])(C)C)cc5)cc4C2=O)C3=O)cc1,polyimide,333.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=333.15; n_points=1; reliability=black
rec_zen_06134,,[*]c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C([*])(C)c4ccccc4)cc3)c2)cc1,polyester,475.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=475.15; n_points=1; reliability=black
rec_zen_06151,,[*]c1ccc(OC(=S)Oc2ccc(C([*])(CC)c3ccccc3)cc2)cc1,polycarbonate,446.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=446.15; n_points=1; reliability=black
rec_zen_06153,,[*]c1ccc(OC(=S)Oc2ccc(C([*])C(CC)CC)cc2)cc1,polycarbonate,421.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=421.15; n_points=1; reliability=black
rec_zen_06157,,[*]c1ccc(OC(=S)Oc2ccc(C3([*])CCC(C)CC3)cc2)cc1,polycarbonate,441.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=441.15; n_points=1; reliability=black
rec_zen_06176,,[*]c1ccc(OCC(COc2ccc(C3CCCC([*])(CC)C3)cc2)OC(C)=O)cc1,polyether,380.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=380.15; n_points=1; reliability=black
rec_zen_06179,,[*]c1ccc(OCC(O)CN(CC(O)COc2ccc(C([*])(C)C)cc2)c2ccc(C#N)cc2)cc1,polyether,373.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=373.15; n_points=1; reliability=black
rec_zen_06189,,[*]c1ccc(OCC(O)COC(=O)CCCCCCCCCCC(=O)OCC(O)COc2ccc(C([*])(C)C)cc2)cc1,polyether,298.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=298.15; n_points=1; reliability=black
rec_zen_06190,,[*]c1ccc(OCC(O)COC(=O)c2cccc(C(=O)OCC(O)COc3ccc(C([*])(C)C)cc3)c2)cc1,polyether,370.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=370.15; n_points=1; reliability=black
rec_zen_06201,,[*]c1ccc(OCC(O)COc2ccc(C3CCCC([*])(CC)C3)cc2)cc1,polyether,413.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=413.15; n_points=1; reliability=black
rec_zen_06207,,[*]c1ccc(OCC(O)COc2ccc(Oc3ccc(OCC(O)COc4ccc(C([*])(C)C)cc4)cc3)cc2)cc1,polyether,358.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=358.15; n_points=1; reliability=black
rec_zen_06210,,[*]c1ccc(OCC(O)COc2ccc(S([*])(=O)=O)cc2)cc1,polyether,440.65,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=440.65; n_points=1; reliability=black
rec_zen_06226,,[*]c1ccc(OCCCCCCCCCCCCCCCC)c(N2C(=O)CC(C3C=C(C)C4C(=O)N([*])C(=O)C4C3)C2=O)c1,polyimide,459.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=459.15; n_points=1; reliability=black
rec_zen_06229,,[*]c1ccc(OCCCCCCCCCCOc2ccc(N(c3ccccc3)c3ccc(-c4ccc(N([*])c5ccccc5)cc4)cc3)cc2)cc1,polyether,363.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=363.15; n_points=1; reliability=black
rec_zen_06248,,[*]c1ccc(OCCN(c2ccccc2)c2ccc(/C=C/C3=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C3)cc2)c(N2C(=O)c3ccc(Oc4ccc5c(c4)C(=O)N(c4cc(C([*])(C(F)(F)F)C(F)(F)F)ccc4OCCN(c4ccccc4)c4ccc(/C=C/C6=C/C(=C(/C#N)S(C)(=O)=O)CC(C)(C)C6)cc4)C5=O)cc3C2=O)c1,polyimide,507.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=507.15; n_points=1; reliability=black
rec_zen_06252,,[*]c1ccc(OCCOC(=O)Nc2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccc(NC(=O)OCCOc7ccc(C([*])(C)C)cc7)cc6C5=O)c4)c2)C3=O)cc1,polyimide,493.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=493.15; n_points=1; reliability=black
rec_zen_06256,,[*]c1ccc(OCOc2ccc(C([*])(C(F)(F)F)C(F)(F)F)cc2)cc1,polyether,396.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=396.15; n_points=1; reliability=black
rec_zen_06260,,[*]c1ccc(OCc2ccc(Oc3ccc(C([*])(C)C)cc3)n2-c2ccc([N+](=O)[O-])cc2)cc1,polyether,349.9,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=349.9; n_points=1; reliability=black
rec_zen_06263,,[*]c1ccc(OP(=O)(Oc2ccc(C([*])(C)C)cc2)Oc2c(Cl)cc(Cl)cc2Cl)cc1,polyether,367.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=367.15; n_points=1; reliability=black
rec_zen_06283,,[*]c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc([*])nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,polyether,573.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=573.15; n_points=1; reliability=black
rec_zen_06284,,[*]c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(P([*])(=O)c6ccccc6)cc5)cc4)n[nH]3)cc2)cc1,polyether,569.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=569.15; n_points=1; reliability=black
rec_zen_06285,,[*]c1ccc(Oc2ccc(-c3cc(-c4ccc(Oc5ccc(P([*])(=O)c6ccccc6)cc5)cc4)nn3-c3ccccc3)cc2)cc1,polyether,512.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=512.15; n_points=1; reliability=black
rec_zen_06300,,[*]c1ccc(Oc2ccc(-c3ccc(-c4ccc(Oc5ccc(S(=O)(=O)c6ccc(-c7ccc(S([*])(=O)=O)cc7)cc6)cc5)cc4)cc3)cc2)cc1,polyether,536.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=536.15; n_points=1; reliability=black
rec_zen_06308,,[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5cnc([*])o5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,polyether,473.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=473.15; n_points=1; reliability=black
rec_zen_06313,,[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cc3)cc2)cc1,polyimide,573.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=573.15; n_points=1; reliability=black
rec_zen_06316,,[*]c1ccc(Oc2ccc(-c3ccc(Oc4ccc(P([*])(=O)c5ccccc5)cc4)cc3)cc2)cc1,polyether,507.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=507.15; n_points=1; reliability=black
rec_zen_06334,,[*]c1ccc(Oc2ccc(-c3cnc4cc5ncc([*])nc5cc4n3)cc2)cc1,polyether,626.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=626.15; n_points=1; reliability=black
rec_zen_06335,,[*]c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc([*])nc6c5)cc4n3)cc2)cc1,polyether,578.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=578.15; n_points=1; reliability=black
rec_zen_06339,,[*]c1ccc(Oc2ccc(-c3nc(-c4ccccc4)[nH]c3-c3ccc(Oc4ccc(S([*])(=O)=O)cc4)cc3)cc2)cc1,polyether,550.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=550.15; n_points=1; reliability=black
rec_zen_06348,,[*]c1ccc(Oc2ccc(-c3nc4ccccc4n3-c3ccc(-n4c(-c5ccc(Oc6ccc(S([*])(=O)=O)cc6)cc5)nc5ccccc54)cc3)cc2)cc1,polyether,543.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=543.15; n_points=1; reliability=black
rec_zen_06352,,[*]c1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(C([*])(C(F)(F)F)C(F)(F)F)cc5)cc4)c4c(-c5ccccc5)c(-c5ccc6ccccc6c5)c(-c5ccc6ccccc6c5)c(-c5ccccc5)c34)cc2)cc1,polyether,564.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=564.15; n_points=1; reliability=black
rec_zen_06354,,[*]c1ccc(Oc2ccc(-c3nnc(-c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)c4c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c(-c5ccc(F)cc5)c34)cc2)cc1,polyether,555.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=555.15; n_points=1; reliability=black
rec_zen_06371,,[*]c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7ccc(C([*])(C)C)cc7)cc6)c(=O)c5cc4c3=O)cc2)cc1,polyimide,556.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=Qiu; tg_range=556.15; n_points=1; reliability=black
rec_zen_06386,,[*]c1ccc(Oc2ccc(/C=N/N=C/c3ccc(Oc4ccc(S([*])=O)cc4)cc3)cc2)cc1,polyether,424.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=424.15; n_points=1; reliability=black
rec_zen_06401,,[*]c1ccc(Oc2ccc(C(=O)Nc3ccc(NC(=O)c4ccc(Oc5ccc(C(C)(C)c6cccc(C([*])(C)C)c6)cc5)cc4)cc3)cc2)cc1,polyether,427.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=427.15; n_points=1; reliability=black
rec_zen_06422,,[*]c1ccc(Oc2ccc(C(=O)Oc3ccc(C4(c5ccc(OC(=O)c6ccc(Oc7ccc(C8([*])CCC(C(C)(C)C)CC8)cc7)cc6)cc5)CCC(c5ccccc5)CC4)cc3)cc2)cc1,polyether,445.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=445.15; n_points=1; reliability=black
rec_zen_06425,,[*]c1ccc(Oc2ccc(C(=O)c3c(C(=O)c4ccc(Oc5ccc(C([*])(C)C)cc5)cc4)c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c(-c4ccc(F)cc4)c3-c3ccc(F)cc3)cc2)cc1,polyether,525.15,K,0.0,unknown,ds_zenodo_lamalab_tg,dataset,10.5281/zenodo.15783761,dataset_download,source=GREA; tg_range=525.15; n_points=1; reliability=black
